# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.533000000000000029e-01,7.080897430423567229e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.783000000000000251e-01,7.184051804741938829e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.822666666666666435e-01,7.167337342086096408e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.961999999999999966e-01,7.102300413681906788e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.963333333333333153e-01,7.200802796524985450e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.053999999999999826e-01,7.129288161130855617e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.182000000000000162e-01,7.117392517732772372e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.327333333333333587e-01,6.991471812928998775e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.314666666666666650e-01,7.018449353174888161e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.415333333333333332e-01,7.025286332489069085e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.420999999999999930e-01,7.146412419614790457e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.507333333333333192e-01,7.030179678149872657e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.579666666666666885e-01,6.964061734751977317e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.501666666666666594e-01,6.993187603914492456e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.625000000000000222e-01,6.849036529227092718e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.647666666666666613e-01,6.849791147779300537e-01,0.000000000000000000e+00
