# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.590666666666666451e-01,6.966084608610906281e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.775333333333333319e-01,7.186012447814420501e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.901000000000000023e-01,7.172281959578080679e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.878666666666666929e-01,7.193557725888509724e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.048333333333333228e-01,7.082248086099159901e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.041666666666666741e-01,7.107757415132620604e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.233000000000000096e-01,7.091907739292647728e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.277000000000000246e-01,7.011309823228039084e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.321666666666666434e-01,7.114389549026199910e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.387666666666666937e-01,7.098498823604636465e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.501000000000000001e-01,7.019864034572276257e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.484666666666666801e-01,6.935263848419743749e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.586666666666666670e-01,6.969283940534632960e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.613999999999999768e-01,7.028033144724826764e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.601666666666666683e-01,6.865563387546940177e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.658999999999999808e-01,6.975854151042844009e-01,0.000000000000000000e+00
