# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.622867518715557133e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.171039706834474933e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.605988417967482096e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.022976970660097323e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.531045502058122898e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.090631820674315744e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.738129177059381303e-01,0.000000000000000000e+00
1.333333333333333037e+00,8.999999999999999754e-04,3.267890809019729503e-01,0.000000000000000000e+00
1.176470588235293935e+00,1.736666666666666567e-02,3.663469508383749851e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.359999999999999987e-02,3.999292488023458159e-01,0.000000000000000000e+00
9.523809523809521060e-01,6.769999999999999629e-02,4.183738950000267520e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.256666666666666321e-02,4.485198402688752028e-01,0.000000000000000000e+00
7.999999999999998224e-01,9.563333333333333408e-02,4.670685888225064586e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.080333333333333284e-01,4.834671626784359799e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.200999999999999984e-01,5.061073789610418538e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.274333333333333429e-01,5.198268355544404251e-01,0.000000000000000000e+00
