# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.158333333333333548e-01,6.855807891335136128e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.557666666666666755e-01,7.064179565896507862e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.668666666666666742e-01,7.055889504866940110e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.694333333333333358e-01,7.018245796195119457e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.726666666666666461e-01,7.100899013717109076e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.762333333333333085e-01,7.115807185569170690e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.841999999999999860e-01,7.044466692318520629e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.900000000000000133e-01,7.105477054678325244e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.896666666666666612e-01,7.168145755878735370e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.951333333333333364e-01,6.996822106130403673e-01,0.000000000000000000e+00
9.523809523809521060e-01,3.946999999999999953e-01,7.059511153897868319e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.027333333333333321e-01,7.012968626804267913e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.093333333333333268e-01,6.979670472462142783e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.121666666666666812e-01,6.952423274839989453e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.130666666666666931e-01,6.873081350299323766e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.136666666666666825e-01,6.985595048124142448e-01,0.000000000000000000e+00
