# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.599528602713475304e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.228278162370358334e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.617411742654390000e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.011879368267798868e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.561854545335472910e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.094448665259408260e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.681474844099592802e-01,0.000000000000000000e+00
1.333333333333333037e+00,2.333333333333333526e-03,3.250288054758589951e-01,0.000000000000000000e+00
1.176470588235293935e+00,1.789999999999999925e-02,3.703975326559010850e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.376666666666666899e-02,4.026019995049325284e-01,0.000000000000000000e+00
9.523809523809521060e-01,6.169999999999999790e-02,4.235598056649431120e-01,0.000000000000000000e+00
8.695652173913041016e-01,7.796666666666667023e-02,4.493465585044765231e-01,0.000000000000000000e+00
7.999999999999998224e-01,9.479999999999999538e-02,4.709131535406969049e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.091333333333333322e-01,4.923772941553031246e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.265000000000000013e-01,5.048027959836091094e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.275333333333333319e-01,5.275146059706885548e-01,0.000000000000000000e+00
