# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.562666666666666759e-01,7.100770601168460150e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.719666666666666677e-01,7.192826952856684608e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.886999999999999900e-01,7.141317977668655281e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.907333333333333214e-01,7.171354719370179875e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.016666666666666718e-01,7.068343884221458540e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.072999999999999954e-01,7.210621722998287186e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.158666666666666623e-01,7.073386874697923377e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.284999999999999920e-01,7.176002563555134994e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.346666666666666456e-01,6.946308222443331459e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.380999999999999894e-01,7.027963904672336337e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.441999999999999837e-01,6.971059214245162172e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.520000000000000129e-01,6.932574776086711799e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.577999999999999847e-01,6.997265373939329791e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.566999999999999948e-01,6.911732688992531237e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.563333333333333131e-01,6.935965540649886574e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.689333333333333131e-01,6.859757353970920013e-01,0.000000000000000000e+00
