# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.216999999999999860e-01,6.793394124402242218e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.531000000000000250e-01,7.041886587922494556e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.588333333333333375e-01,7.043921408076133650e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.714333333333333376e-01,7.001376405210172349e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.756666666666666488e-01,7.124514624972624333e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.779333333333333433e-01,7.082319610836603774e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.898666666666666392e-01,7.045865830229603999e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.890333333333333421e-01,7.108200816593058802e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.905000000000000138e-01,7.103717107168320277e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.936999999999999944e-01,7.146480909772841006e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.078999999999999848e-01,6.999217884849285864e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.084999999999999742e-01,7.083178558289197069e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.072999999999999954e-01,7.016284026056557321e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.144999999999999796e-01,6.975454398027750580e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.137666666666666715e-01,7.031744007529422413e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.146000000000000241e-01,6.987840766205229981e-01,0.000000000000000000e+00
