# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.563666666666666649e-01,7.161595721563035477e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.789666666666666739e-01,7.184466250578199764e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.840333333333333377e-01,7.205073975541449460e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.899333333333333540e-01,7.150043395353464781e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.987333333333333285e-01,7.120509286459982823e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.152000000000000135e-01,7.093322439349170061e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.141000000000000236e-01,7.103353987208187448e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.237333333333333507e-01,7.078582940593629580e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.281333333333333102e-01,7.037100235537473436e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.373666666666666814e-01,6.979108669441452806e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.509666666666666823e-01,7.093192475936815899e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.516333333333333311e-01,6.935597344560455735e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.507999999999999785e-01,6.953063650784229166e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.567333333333333245e-01,6.943733704858293665e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.682333333333333347e-01,6.852152992224627148e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.683333333333333237e-01,6.907959724026558890e-01,0.000000000000000000e+00
