# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.234333333333333504e-01,6.756739398021419651e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.541000000000000258e-01,6.988015646419163396e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.592666666666666786e-01,7.111233631483556694e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.710999999999999854e-01,7.080100336784100890e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.703666666666666774e-01,7.125760700950795057e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.756333333333333191e-01,6.967442105639258809e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.819333333333333469e-01,7.122130797211446707e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.921000000000000041e-01,7.060882915987635178e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.027999999999999914e-01,7.018096764582371083e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.980666666666666798e-01,6.970989276875264595e-01,0.000000000000000000e+00
9.523809523809521060e-01,3.973999999999999755e-01,7.126705706447249433e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.092666666666666675e-01,6.974727524564476866e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.111000000000000210e-01,7.015370928202289136e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.133333333333333304e-01,6.916650287888733706e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.180666666666666420e-01,6.956891839988030846e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.242000000000000215e-01,6.886801421612056551e-01,0.000000000000000000e+00
