# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.265333333333333421e-01,6.834546919797942488e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.558999999999999941e-01,7.066059200609260404e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.610333333333333172e-01,7.041104998641430912e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.694666666666666655e-01,7.096447846140996329e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.726666666666666461e-01,7.101316573524508735e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.785666666666666624e-01,7.063962446278730933e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.874000000000000221e-01,6.992539791981295938e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.915000000000000147e-01,7.047559562456243709e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.922666666666666524e-01,7.029364661651326118e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.950666666666666771e-01,7.010975717107059690e-01,0.000000000000000000e+00
9.523809523809521060e-01,3.935666666666666758e-01,7.026819189574736724e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.064666666666666428e-01,7.013699958929663358e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.108666666666666578e-01,6.932249676982308317e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.079999999999999738e-01,6.995539282818392657e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.220999999999999752e-01,6.941045334762780961e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.175333333333333119e-01,6.950734689569505464e-01,0.000000000000000000e+00
