# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.609798007131473776e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.179964830279452689e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.572962578197511452e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.003519699827898626e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.549999856195459491e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.162278204590211417e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.704074564755412080e-01,0.000000000000000000e+00
1.333333333333333037e+00,1.966666666666666476e-03,3.314152883004926609e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.296666666666666648e-02,3.648009599410784731e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.526666666666666339e-02,4.047638311354054830e-01,0.000000000000000000e+00
9.523809523809521060e-01,6.296666666666667078e-02,4.241978659133719409e-01,0.000000000000000000e+00
8.695652173913041016e-01,7.683333333333333681e-02,4.419315493601504441e-01,0.000000000000000000e+00
7.999999999999998224e-01,9.470000000000000639e-02,4.651421579242511761e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.006333333333333385e-01,4.903822133593528920e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.209999999999999964e-01,5.051914160531381093e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.259666666666666712e-01,5.216895636799731006e-01,0.000000000000000000e+00
