# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.510666666666666935e-01,7.096227996508077673e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.775999999999999912e-01,7.220497279449377137e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.806666666666666532e-01,7.196794840500896351e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.904333333333333544e-01,7.170269688575171552e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.074999999999999734e-01,7.210376122210027106e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.080333333333333590e-01,7.172139851399533805e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.150333333333333097e-01,7.074799985417847825e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.299333333333333340e-01,7.036562768694234471e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.267333333333333534e-01,7.180127983013074866e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.407333333333333103e-01,7.003599265822666453e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.467666666666666453e-01,7.009092974532514786e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.414666666666666739e-01,6.958105451528169283e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.491666666666666585e-01,7.006887617059820439e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.671666666666666745e-01,6.881435677836889031e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.561333333333333351e-01,6.881249985220625476e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.698333333333333250e-01,6.902170413145700678e-01,0.000000000000000000e+00
