# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.604751132855442561e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.135980410723494968e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.682981014869908920e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.031897302931106541e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.554381131519391446e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.106488230714248511e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.742382297061570218e-01,0.000000000000000000e+00
1.333333333333333037e+00,1.166666666666666763e-03,3.334035220599915195e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.139999999999999888e-02,3.718178014184743141e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.749999999999999861e-02,3.981489645131451871e-01,0.000000000000000000e+00
9.523809523809521060e-01,5.739999999999999963e-02,4.236232490499132752e-01,0.000000000000000000e+00
8.695652173913041016e-01,7.356666666666666909e-02,4.505814539286218112e-01,0.000000000000000000e+00
7.999999999999998224e-01,9.089999999999999469e-02,4.721943830975672274e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.037333333333333302e-01,4.846779782169577944e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.172333333333333283e-01,5.058415489042329405e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.340666666666666673e-01,5.085717908156988099e-01,0.000000000000000000e+00
