# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.618140203248863190e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.274652364515504163e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.631516097768825280e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.018723343797908187e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.514434360104435218e-01,0.000000000000000000e+00
1.818181818181817677e+00,2.000000000000000096e-04,2.119193800583534515e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.866666666666666689e-03,2.732792454756737821e-01,0.000000000000000000e+00
1.333333333333333037e+00,1.733333333333333254e-02,3.121120310866848380e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.316666666666666374e-02,3.534937317167569093e-01,0.000000000000000000e+00
1.052631578947368141e+00,5.413333333333333192e-02,3.768902432238495082e-01,0.000000000000000000e+00
9.523809523809521060e-01,8.066666666666666430e-02,4.122019710130593317e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.673333333333332895e-02,4.250900938779738625e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.023666666666666614e-01,4.459194058939932037e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.158666666666666734e-01,4.583271543180343355e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.389666666666666550e-01,4.816139309753633135e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.472999999999999865e-01,4.897891463050456640e-01,0.000000000000000000e+00
