# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.640471287217257927e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.250925269097440312e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.687948618201760925e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.032120040936365252e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.520435481028321878e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.067299434136314895e-01,0.000000000000000000e+00
1.538461538461538103e+00,1.699999999999999905e-03,2.632043744674619212e-01,0.000000000000000000e+00
1.333333333333333037e+00,1.786666666666666611e-02,3.126448534640551280e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.753333333333333521e-02,3.524100201336233251e-01,0.000000000000000000e+00
1.052631578947368141e+00,5.756666666666666876e-02,3.832437044681425431e-01,0.000000000000000000e+00
9.523809523809521060e-01,7.080000000000000182e-02,4.019004325135028810e-01,0.000000000000000000e+00
8.695652173913041016e-01,9.339999999999999691e-02,4.306246450021242178e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.029000000000000054e-01,4.460771753730341516e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.216333333333333294e-01,4.629896165272980313e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.350666666666666682e-01,4.760976815702896991e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.437666666666666537e-01,4.903152895242605669e-01,0.000000000000000000e+00
