# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.639695418072952188e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.162097936534171372e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.744100590518706750e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.038694110767401507e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.562048628002229433e-01,0.000000000000000000e+00
1.818181818181817677e+00,2.666666666666666794e-04,2.105009446567875087e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.533333333333333205e-03,2.701888549545856666e-01,0.000000000000000000e+00
1.333333333333333037e+00,1.413333333333333282e-02,3.182004145799436912e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.783333333333332993e-02,3.521056649647315573e-01,0.000000000000000000e+00
1.052631578947368141e+00,5.226666666666666961e-02,3.798840566959528209e-01,0.000000000000000000e+00
9.523809523809521060e-01,6.996666666666666312e-02,4.022410428224015289e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.753333333333333799e-02,4.293798096306628564e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.045333333333333392e-01,4.482714955392042566e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.138666666666666716e-01,4.617664109424495789e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.352333333333333443e-01,4.774767348773558129e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.459999999999999909e-01,4.816647720923200038e-01,0.000000000000000000e+00
