# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.617000000000000215e-01,6.728920890779602759e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.844000000000000195e-01,6.885770720419144286e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.896333333333333315e-01,6.876586213413781179e-01,0.000000000000000000e+00
2.857142857142856762e+00,4.020666666666666833e-01,6.815985266130276665e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.036000000000000143e-01,6.913058235372480098e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.076000000000000179e-01,6.887498703735658312e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.187000000000000166e-01,6.884442100098184802e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.290999999999999814e-01,6.767979917281485847e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.357333333333333059e-01,6.797357203643517032e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.468666666666666898e-01,6.810919479008724631e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.485999999999999988e-01,6.940335739167562412e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.543333333333333113e-01,6.819483666982225634e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.621999999999999997e-01,6.769787873078904061e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.583333333333333148e-01,6.803965529114871513e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.633999999999999786e-01,6.670444451678375630e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.683999999999999830e-01,6.691343348227650756e-01,0.000000000000000000e+00
