# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.652000000000000246e-01,6.639038869960899314e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.846999999999999864e-01,6.854425533905885715e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.962666666666666559e-01,6.865057593896463084e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.920666666666666744e-01,6.896167635814485219e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.021333333333333426e-01,6.805830475756963205e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.057999999999999940e-01,6.881221127175064511e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.239666666666666583e-01,6.847648829367766199e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.338333333333333486e-01,6.769740769567891281e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.347333333333333605e-01,6.900487943450198669e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.404666666666666730e-01,6.870848847492330158e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.498666666666666925e-01,6.817946503814554804e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.561666666666666647e-01,6.725386517766394068e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.662333333333333329e-01,6.783571029813955100e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.606333333333333391e-01,6.855269645482119367e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.608999999999999764e-01,6.712452276993539080e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.688666666666666538e-01,6.805476049779619618e-01,0.000000000000000000e+00
