# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.324333333333333584e-01,6.421712632124352282e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.575333333333333141e-01,6.688769827985099337e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.620999999999999774e-01,6.760814216090165196e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.726666666666666461e-01,6.767529220569913351e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.758000000000000229e-01,6.794880928162232436e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.806333333333333235e-01,6.713331666405742970e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.877999999999999781e-01,6.788601675519110312e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.915666666666666740e-01,6.758803680793044055e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.029666666666666397e-01,6.741162479296506360e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.041000000000000147e-01,6.719018250049203500e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.010333333333333528e-01,6.871554834689007629e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.102000000000000091e-01,6.706114447675539658e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.140666666666666940e-01,6.786986711963001184e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.175666666666666416e-01,6.701876132497319727e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.236333333333333062e-01,6.731705744820637438e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.285333333333333217e-01,6.659506757558840695e-01,0.000000000000000000e+00
