# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.694090433651672410e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.206409046065301027e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.769829682029874174e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.006332844732333448e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.540397779752984975e-01,0.000000000000000000e+00
1.818181818181817677e+00,2.000000000000000096e-04,2.113971273820879071e-01,0.000000000000000000e+00
1.538461538461538103e+00,1.866666666666666648e-03,2.675309902597430289e-01,0.000000000000000000e+00
1.333333333333333037e+00,1.703333333333333435e-02,3.142334324380290367e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.433333333333333376e-02,3.475104284554353939e-01,0.000000000000000000e+00
1.052631578947368141e+00,5.970000000000000306e-02,3.800658867268473795e-01,0.000000000000000000e+00
9.523809523809521060e-01,7.789999999999999702e-02,4.021290670770421016e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.636666666666666103e-02,4.242865780695979083e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.062333333333333324e-01,4.467591908325838079e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.162666666666666709e-01,4.628866547939539666e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.335999999999999965e-01,4.776350992073457036e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.441999999999999948e-01,4.876452645861601987e-01,0.000000000000000000e+00
