# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.633949505389802069e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.189836055144265062e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.475501472425643723e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.025428619984480455e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.576031832943778632e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.128564804200637761e-01,0.000000000000000000e+00
1.538461538461538103e+00,1.366666666666666637e-03,2.715980321830705480e-01,0.000000000000000000e+00
1.333333333333333037e+00,1.016666666666666587e-02,3.101081098577404549e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.699999999999999817e-02,3.549330737545224879e-01,0.000000000000000000e+00
1.052631578947368141e+00,5.293333333333333224e-02,3.824061601255843712e-01,0.000000000000000000e+00
9.523809523809521060e-01,6.703333333333333366e-02,4.073436646275550577e-01,0.000000000000000000e+00
8.695652173913041016e-01,9.356666666666667298e-02,4.273629619619009889e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.005333333333333357e-01,4.473170845204939572e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.178333333333333316e-01,4.640351335738251426e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.330999999999999961e-01,4.777707063136475973e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.441999999999999948e-01,4.930056805500049877e-01,0.000000000000000000e+00
