# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.251000000000000001e-01,6.375027335471156187e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.570333333333333137e-01,6.684421744336036530e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.720666666666666567e-01,6.709216367402955905e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.691666666666666430e-01,6.723709857852996352e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.764666666666666717e-01,6.732126237742180885e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.769333333333333425e-01,6.723247258430569140e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.817999999999999727e-01,6.779420017749262506e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.958333333333333148e-01,6.679307512152310444e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.921999999999999931e-01,6.806721901545518261e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.993666666666666476e-01,6.736511483072638029e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.102666666666666684e-01,6.737700513993236662e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.050333333333333563e-01,6.729809144553596800e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.202666666666666773e-01,6.789899452352847753e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.099666666666666459e-01,6.760692972689552604e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.248666666666666702e-01,6.726605585438413248e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.255333333333333190e-01,6.717398913821243100e-01,0.000000000000000000e+00
