# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.657382302622957309e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.198844268654068929e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.666429157471317840e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.029808312042117674e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.538338987214087628e-01,0.000000000000000000e+00
1.818181818181817677e+00,6.666666666666666986e-05,2.088735963148911079e-01,0.000000000000000000e+00
1.538461538461538103e+00,2.700000000000000143e-03,2.702893320395015064e-01,0.000000000000000000e+00
1.333333333333333037e+00,1.503333333333333258e-02,3.107250598017785581e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.130000000000000143e-02,3.472705397843949271e-01,0.000000000000000000e+00
1.052631578947368141e+00,5.750000000000000250e-02,3.818420468427891623e-01,0.000000000000000000e+00
9.523809523809521060e-01,7.979999999999999594e-02,4.014085398557036832e-01,0.000000000000000000e+00
8.695652173913041016e-01,9.279999999999999361e-02,4.262242545240498837e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.078000000000000069e-01,4.432139774821188816e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.203333333333333338e-01,4.589414910580471019e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.383333333333333359e-01,4.787375910113251809e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.434333333333333294e-01,4.896563057595291202e-01,0.000000000000000000e+00
