# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.628666666666666707e-01,6.711888909472096820e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.861999999999999877e-01,6.864213377947766537e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.874333333333333518e-01,6.872222801537152259e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.985333333333333505e-01,6.817608808948326660e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.041000000000000147e-01,6.842767072468135536e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.104333333333333167e-01,6.812033999818211116e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.191666666666666874e-01,6.858315707126485528e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.295666666666666522e-01,6.853593830756630201e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.319666666666666655e-01,6.831727338181303733e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.489000000000000212e-01,6.862336920793571382e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.517666666666666497e-01,6.867219668731042725e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.550333333333333452e-01,6.739608086410542320e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.491999999999999882e-01,6.797387045789123894e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.635666666666666824e-01,6.789086033619230465e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.678999999999999826e-01,6.636155670204280099e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.696000000000000174e-01,6.747726686501724913e-01,0.000000000000000000e+00
