# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.566333333333333577e-01,6.824891440091624961e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.800999999999999934e-01,6.742283792443164447e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.892333333333333201e-01,6.813933237935178022e-01,0.000000000000000000e+00
2.857142857142856762e+00,4.016000000000000125e-01,6.857864137092338774e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.057000000000000051e-01,6.911209796125165061e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.121333333333333515e-01,6.901010901910482609e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.266333333333333089e-01,6.904245590416339118e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.265666666666666496e-01,6.888692868448725859e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.343000000000000194e-01,6.836634173128705028e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.429333333333333456e-01,6.843340214100193108e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.512666666666666493e-01,6.793943346500047609e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.617666666666666586e-01,6.815333108645839078e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.568666666666666432e-01,6.815717045020663889e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.705666666666666886e-01,6.715915015956606116e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.692000000000000060e-01,6.715875092468497343e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.665000000000000258e-01,6.713961214282540002e-01,0.000000000000000000e+00
