# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.623000000000000109e-01,6.749716644374812446e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.743666666666666809e-01,6.864232994719168257e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.952999999999999847e-01,6.859814595978590557e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.959333333333333593e-01,6.852675250801008033e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.112000000000000099e-01,6.783287054152703499e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.110333333333333061e-01,6.950559057148566477e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.231666666666666909e-01,6.801676855801804811e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.297000000000000264e-01,6.939076210142492984e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.348000000000000198e-01,6.741619379155160408e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.353333333333333499e-01,6.797923574606817843e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.457333333333333147e-01,6.772056217654287558e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.523666666666666392e-01,6.729761369211427757e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.626000000000000112e-01,6.800784924608187509e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.590333333333333488e-01,6.749329146568987525e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.612333333333333285e-01,6.743753563244638816e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.721666666666666790e-01,6.704278879149060399e-01,0.000000000000000000e+00
