# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.352666666666666573e-01,6.465971150026955661e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.576333333333333586e-01,6.625066973012374572e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.680999999999999828e-01,6.711306421224002561e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.778333333333333544e-01,6.770257817893655661e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.775333333333333319e-01,6.785824730587887155e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.815333333333333354e-01,6.768279623403130607e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.816333333333333244e-01,6.737712818635750445e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.942999999999999838e-01,6.681335260617207172e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.973666666666666458e-01,6.683025977284319241e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.987999999999999878e-01,6.806400545998103624e-01,0.000000000000000000e+00
9.523809523809521060e-01,3.987333333333333285e-01,6.741875337521830991e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.074999999999999734e-01,6.794691924821520956e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.108333333333333282e-01,6.803886007172158523e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.204333333333333256e-01,6.724856931284486361e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.136000000000000232e-01,6.763053863369026253e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.291666666666666408e-01,6.704037960462934098e-01,0.000000000000000000e+00
