# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.286333333333333329e-01,6.618188641364761704e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.554333333333333234e-01,6.917606681741508279e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.707666666666666888e-01,6.919601779882728065e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.654333333333333322e-01,6.968182476490171195e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.723333333333333495e-01,6.951706521046326914e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.711999999999999744e-01,6.937951747292510074e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.779000000000000137e-01,6.978726608066821990e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.931333333333333346e-01,6.907648563031042466e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.905666666666666731e-01,7.030339248492696314e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.927666666666666528e-01,6.934404144021252270e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.072666666666666657e-01,6.937873571397028538e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.104666666666666464e-01,6.918793505166496161e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.166333333333333555e-01,6.980813032923460781e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.096000000000000196e-01,6.953497422287771013e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.204333333333333256e-01,6.905924543378103575e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.246333333333333071e-01,6.867625048757362016e-01,0.000000000000000000e+00
