# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.655032793662610337e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.227087228162203184e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.655298441759473022e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.022312013514696527e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.525638332055859470e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.109664136363829934e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.676131626992687695e-01,0.000000000000000000e+00
1.333333333333333037e+00,2.533333333333333184e-03,3.223901004498290201e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.553333333333333496e-02,3.694039641522511297e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.996666666666666617e-02,3.908076301050043000e-01,0.000000000000000000e+00
9.523809523809521060e-01,7.066666666666666929e-02,4.153740552101122252e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.546666666666666301e-02,4.487136861913906816e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.031333333333333269e-01,4.625374979597313141e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.218999999999999945e-01,4.921515546920307571e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.334333333333333205e-01,4.961745220672227341e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.466999999999999971e-01,5.119258859483085677e-01,0.000000000000000000e+00
