# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.599420623942096630e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.165603183999697742e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.421782366624159494e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.017318629757304610e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.569669398159504459e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.127494172157255170e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.730227213206333770e-01,0.000000000000000000e+00
1.333333333333333037e+00,7.666666666666666899e-04,3.185739710728922591e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.630000000000000046e-02,3.687395412609014156e-01,0.000000000000000000e+00
1.052631578947368141e+00,5.003333333333333244e-02,3.974799764115922729e-01,0.000000000000000000e+00
9.523809523809521060e-01,6.133333333333332998e-02,4.206022638032715366e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.946666666666666656e-02,4.422357560203379334e-01,0.000000000000000000e+00
7.999999999999998224e-01,9.766666666666666552e-02,4.678014200604779793e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.183666666666666617e-01,4.803454067502812563e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.303999999999999881e-01,4.971319744253339112e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.424333333333333285e-01,5.151304441426232117e-01,0.000000000000000000e+00
