# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.659141348353904165e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.181021242660574275e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.717407468165238565e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,9.993686992486305876e-02,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.534478771927872964e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.110921971049602719e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.699423654563784525e-01,0.000000000000000000e+00
1.333333333333333037e+00,6.300000000000000044e-03,3.265402637294671506e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.386666666666666797e-02,3.610033557891424438e-01,0.000000000000000000e+00
1.052631578947368141e+00,5.093333333333333046e-02,3.943756740910616121e-01,0.000000000000000000e+00
9.523809523809521060e-01,7.499999999999999722e-02,4.168692737764468359e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.379999999999999949e-02,4.411081487364025833e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.006999999999999978e-01,4.653588897827716231e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.133666666666666711e-01,4.815894987364860991e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.314333333333333464e-01,4.977451186399783900e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.416000000000000036e-01,5.064496636749316050e-01,0.000000000000000000e+00
