# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.622868025059968411e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.171013944577450741e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.605813176314001361e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.022978183721487411e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.530364258169304714e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.087664564663742339e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.726475916039765579e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.233333333333333739e-03,3.219578708790022392e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.416666666666666616e-02,3.614200509607367606e-01,0.000000000000000000e+00
1.052631578947368141e+00,5.249999999999999806e-02,3.953946626106416007e-01,0.000000000000000000e+00
9.523809523809521060e-01,7.536666666666666514e-02,4.150360942350658222e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.509999999999999509e-02,4.444856026075177935e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.030666666666666675e-01,4.620782617247558011e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.174666666666666637e-01,4.782547924384786264e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.315000000000000058e-01,4.980469973154373342e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.411999999999999922e-01,5.104579024581785696e-01,0.000000000000000000e+00
