# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.568333333333333357e-01,6.960585261647703748e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.765999999999999903e-01,7.040504558626727860e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.924333333333333562e-01,7.071154895605972213e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.994333333333333069e-01,7.070068350435074755e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.075333333333333585e-01,7.112166445556341587e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.138666666666666605e-01,7.005321929010094317e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.195666666666666433e-01,6.955839011713498277e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.250999999999999779e-01,6.996426434176350462e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.372333333333333072e-01,6.908330643599912557e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.396666666666666501e-01,7.043735551752347002e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.408333333333333548e-01,6.936347074679902747e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.455000000000000071e-01,7.042446090407395998e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.541000000000000036e-01,6.949201790791367239e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.618666666666666476e-01,6.849762000037751264e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.631000000000000116e-01,6.909720723019914246e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.763999999999999901e-01,6.885520000000322494e-01,0.000000000000000000e+00
