# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.604746493083436292e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.135974608206710548e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.682792606924993301e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.031813631879105048e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.553875651422764181e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.104448595034597302e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.736847912783055281e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.533333333333333205e-03,3.300134242601573398e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.806666666666666685e-02,3.661807300030593959e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.479999999999999954e-02,3.951075275738354375e-01,0.000000000000000000e+00
9.523809523809521060e-01,6.513333333333333475e-02,4.196976317149556657e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.060000000000000497e-02,4.454091261908354471e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.041666666666666713e-01,4.671579100349766978e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.116999999999999937e-01,4.779788519845069583e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.303999999999999881e-01,4.987687316187622844e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.464999999999999913e-01,5.018793840779655069e-01,0.000000000000000000e+00
