# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.578999999999999959e-01,6.941457984122773039e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.851333333333333275e-01,7.071255316809439417e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.842333333333333156e-01,7.097517166867612914e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.959666666666666890e-01,7.055002014506447372e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.996333333333333404e-01,7.126501800116309404e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.035333333333333550e-01,7.069406570647773780e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.211333333333333595e-01,7.068256801288896884e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.253000000000000114e-01,6.940320182707931940e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.334000000000000075e-01,6.973077989376426089e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.423666666666666858e-01,6.963540447396302513e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.442666666666666431e-01,7.089091777027199948e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.495000000000000107e-01,6.976991790439776020e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.594666666666666899e-01,6.921405951479941976e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.522666666666666502e-01,6.953302339551880040e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.604666666666666908e-01,6.814846864090992051e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.666333333333333444e-01,6.815981045313076470e-01,0.000000000000000000e+00
