# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.571333333333333582e-01,7.055624220142400205e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.775999999999999912e-01,6.984569701914029594e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.859333333333333504e-01,7.034644460259503740e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.969666666666666899e-01,7.038735859096059144e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.991333333333333400e-01,7.108915260973212025e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.047999999999999932e-01,7.119071569597806848e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.189666666666666539e-01,7.100343657118373120e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.248666666666666702e-01,7.047263506789714915e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.346333333333333160e-01,7.016018322018799935e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.390666666666666607e-01,7.028801894513471149e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.489333333333333509e-01,6.950120185440112897e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.602333333333333276e-01,6.975555312323137302e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.565666666666666762e-01,6.939362219643230301e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.664666666666666406e-01,6.831284968178420458e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.651333333333333431e-01,6.839351053263832414e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.662000000000000033e-01,6.834566271852448027e-01,0.000000000000000000e+00
