# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.352333333333333276e-01,6.671896021996234216e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.617333333333333512e-01,6.887294674313360066e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.694000000000000061e-01,7.004390503154662717e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.700999999999999845e-01,7.002688563420125245e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.754666666666666708e-01,7.085816081850844217e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.800666666666666638e-01,7.016211360747928172e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.765000000000000013e-01,7.018716263429238822e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.865666666666666695e-01,7.033697119796701314e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.958666666666666445e-01,7.000634184752391187e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.947333333333333250e-01,6.978194537140047782e-01,0.000000000000000000e+00
9.523809523809521060e-01,3.961666666666666670e-01,6.951633625455868604e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.136000000000000232e-01,6.909164398119489459e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.095333333333333603e-01,6.928960833019356391e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.147333333333333427e-01,7.033257638302068404e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.193666666666666654e-01,6.831151813782154747e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.222666666666666790e-01,6.897119099347862603e-01,0.000000000000000000e+00
