# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.640545927171386760e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.180603715755118771e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.552051427150996726e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.034537523825462546e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.552486626843140038e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.104734450096170939e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.710123034301716305e-01,0.000000000000000000e+00
1.333333333333333037e+00,6.533333333333333701e-03,3.267128260747344526e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.013333333333333489e-02,3.641960577819732259e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.346666666666666734e-02,3.877464131194663377e-01,0.000000000000000000e+00
9.523809523809521060e-01,7.183333333333333237e-02,4.177832297525395089e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.263333333333333641e-02,4.472790723479646013e-01,0.000000000000000000e+00
7.999999999999998224e-01,9.933333333333332904e-02,4.591007860702482901e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.064999999999999974e-01,4.790406394724289196e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.308666666666666589e-01,4.958414870565467925e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.403999999999999970e-01,5.151986791248013287e-01,0.000000000000000000e+00
