# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.255666666666666709e-01,6.754494329828247823e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.574666666666666548e-01,6.966245252590905768e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.673000000000000154e-01,6.958718860519624849e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.714333333333333376e-01,6.912786046318402100e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.775666666666666615e-01,6.999070286888778858e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.781999999999999806e-01,7.040994727900441452e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.836666666666666559e-01,6.984170960154852947e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.922333333333333227e-01,7.029187601790698459e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.944666666666666877e-01,7.084099239733139264e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.000000000000000222e-01,6.949475879604323225e-01,0.000000000000000000e+00
9.523809523809521060e-01,3.960333333333333483e-01,7.006142720636321375e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.021666666666666723e-01,6.965985486317748387e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.123999999999999888e-01,6.905105146440025932e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.121333333333333515e-01,6.897629747956153246e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.152000000000000135e-01,6.823049380635689554e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.138000000000000012e-01,6.915339692002128169e-01,0.000000000000000000e+00
