# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.313999999999999724e-01,6.689457749615456139e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.568999999999999950e-01,6.922157794490080285e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.658666666666666734e-01,6.939893501951777122e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.703333333333333477e-01,6.901821612246913373e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.823666666666666880e-01,6.986852743216482864e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.749000000000000110e-01,6.990001233509824941e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.901333333333333320e-01,6.966980553259937148e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.885000000000000120e-01,7.017766450319479210e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.967999999999999861e-01,7.026200887302811449e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.896333333333333315e-01,7.045979006026804603e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.083333333333333259e-01,6.936713906741535096e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.107999999999999985e-01,7.011824084376599986e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.030666666666666842e-01,6.943471164990081546e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.142333333333333423e-01,6.934106108727650097e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.159666666666666512e-01,6.954029718752213762e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.142333333333333423e-01,6.932462810706733203e-01,0.000000000000000000e+00
