# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.572000000000000175e-01,7.231955305367329112e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.833333333333333592e-01,7.255827852627382279e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.830999999999999961e-01,7.256023667892773643e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.866666666666666585e-01,7.246066085958995373e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.958333333333333148e-01,7.230291273332877244e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.143000000000000016e-01,7.201396249857152654e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.138000000000000012e-01,7.185364738167890897e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.210333333333333150e-01,7.190831588725978829e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.235999999999999766e-01,7.123794270696448550e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.397666666666666391e-01,7.079949876983491208e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.444000000000000172e-01,7.201138685839275633e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.537999999999999812e-01,7.046032135988413714e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.467333333333333156e-01,7.097002506840461855e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.556333333333333346e-01,7.084654521636695179e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.650666666666666837e-01,6.978031977451978340e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.637333333333333307e-01,7.013947574759048509e-01,0.000000000000000000e+00
