# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.266333333333333311e-01,6.846575190033966640e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.528666666666666618e-01,7.089801577907806074e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.580333333333333146e-01,7.201005652686667258e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.656666666666666399e-01,7.104724545647186362e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.714000000000000079e-01,7.103570123395712699e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.752666666666666928e-01,7.174583369567163471e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.741999999999999771e-01,7.202425734808501900e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.856999999999999873e-01,7.187842794440996164e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.899333333333333540e-01,7.079361646605581981e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.915333333333333443e-01,7.032361426722735231e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.004666666666666930e-01,7.173676151504317922e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.054666666666666419e-01,7.126996371169583844e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.089999999999999747e-01,7.076861468751826090e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.142000000000000126e-01,7.180181284022297827e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.112333333333333396e-01,7.114597270983749056e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.137333333333333418e-01,7.081220985342363550e-01,0.000000000000000000e+00
