# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.261999999999999900e-01,6.876688256556523493e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.543666666666666631e-01,7.131215485483655137e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.600333333333333163e-01,7.117003104442924943e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.679333333333333345e-01,7.170666397153337979e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.764666666666666717e-01,7.167403679550040652e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.799666666666666748e-01,7.140325274364576202e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.859000000000000208e-01,7.072437782935609984e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.909000000000000252e-01,7.152810951868562306e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.905666666666666731e-01,7.120038868117761766e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.937999999999999834e-01,7.093074317708453203e-01,0.000000000000000000e+00
9.523809523809521060e-01,3.900333333333333430e-01,7.134842363154901834e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.026666666666666727e-01,7.130507735939513037e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.055666666666666864e-01,7.053002103569823156e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.075666666666666882e-01,7.097680771957201040e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.199999999999999845e-01,7.051034605466470762e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.167000000000000148e-01,7.053346315362322150e-01,0.000000000000000000e+00
