# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.161666666666666514e-01,6.849380823279751507e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.504333333333333189e-01,7.105529804844836761e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.587666666666666782e-01,7.098901354179677492e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.666333333333333111e-01,7.083316434699906683e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.789000000000000146e-01,7.189128597897445072e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.746666666666666479e-01,7.146938367616165744e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.925666666666666749e-01,7.149818942133249200e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.846999999999999864e-01,7.184798262656981738e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.924333333333333562e-01,7.207588154070382336e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.923666666666666414e-01,7.266499110572218756e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.032000000000000028e-01,7.129512906962718333e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.123333333333333295e-01,7.151528055826138486e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.055000000000000271e-01,7.121561235121540712e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.169666666666666521e-01,7.058909896096323688e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.136666666666666825e-01,7.113188338428618751e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.140333333333333088e-01,7.089059364781390427e-01,0.000000000000000000e+00
