# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.188333333333333575e-01,6.768372658316427204e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.501333333333333520e-01,7.082766254157794039e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.671333333333333115e-01,7.072799987696528623e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.551000000000000267e-01,7.150309979669559057e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.658333333333333437e-01,7.132667549488690417e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.712333333333333596e-01,7.082965985408521403e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.769000000000000128e-01,7.140670174963573702e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.884333333333333527e-01,7.059629499194262081e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.866333333333333289e-01,7.189389641803035635e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.958333333333333148e-01,7.105909330544025737e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.027000000000000024e-01,7.117090438287408949e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.022666666666666613e-01,7.142501702564634236e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.117999999999999994e-01,7.144963233523898838e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.052333333333333343e-01,7.116444584661575368e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.178999999999999937e-01,7.064721010753265418e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.178999999999999937e-01,7.023898440173176327e-01,0.000000000000000000e+00
