# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.659141295208771773e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.181053323961413756e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.717358685033429450e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,9.993377680465370672e-02,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.535592071869005260e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.111568218960451215e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.702483446104089748e-01,0.000000000000000000e+00
1.333333333333333037e+00,5.000000000000000104e-04,3.321907833625040718e-01,0.000000000000000000e+00
1.176470588235293935e+00,1.886666666666666700e-02,3.655076481010738898e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.429999999999999910e-02,3.990888514296866973e-01,0.000000000000000000e+00
9.523809523809521060e-01,6.536666666666667014e-02,4.218549716095350011e-01,0.000000000000000000e+00
8.695652173913041016e-01,7.343333333333333657e-02,4.470888032044056937e-01,0.000000000000000000e+00
7.999999999999998224e-01,9.120000000000000329e-02,4.710266668906466503e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.010666666666666658e-01,4.910419167032853416e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.202666666666666606e-01,5.064830242510709457e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.255999999999999894e-01,5.175955254079709356e-01,0.000000000000000000e+00
