# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.570999999999999730e-01,7.121508475683939743e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.759333333333333416e-01,7.203472035738952561e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.839666666666666783e-01,7.205616837254457119e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.892999999999999794e-01,7.399599515841090991e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.993999999999999773e-01,7.200241456999991740e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.053666666666666529e-01,7.144861495784970984e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.176333333333333564e-01,7.185106260615959917e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.225333333333333163e-01,7.246782200602851498e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.299666666666666637e-01,7.101483876888309288e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.405000000000000027e-01,7.117622467699655786e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.393333333333333535e-01,7.094240239075503274e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.507666666666666488e-01,7.122237907186760308e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.506000000000000005e-01,7.116727881884901130e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.593999999999999750e-01,7.052521546280201559e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.634333333333333083e-01,7.076756931415214558e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.691000000000000170e-01,6.997561742172819788e-01,0.000000000000000000e+00
