# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.449999999999999734e-01,7.234535347599536648e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.755666666666666598e-01,7.156809730862171426e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.806333333333333235e-01,7.178718718097440998e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.979333333333333056e-01,7.194449212637484825e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.962333333333333263e-01,7.274289730595470127e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.040666666666666851e-01,7.271059065157579049e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.202333333333333476e-01,7.274283880393045409e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.194333333333333247e-01,7.202919957451162647e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.296666666666666412e-01,7.176792467050836510e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.404000000000000137e-01,7.224864323762861806e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.475333333333333385e-01,7.117495935043347544e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.535000000000000142e-01,7.147952738293387176e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.525000000000000133e-01,7.117700399439738090e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.659666666666666401e-01,7.010025890662097137e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.650333333333333541e-01,7.004069428342090120e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.640000000000000235e-01,6.988184032149530323e-01,0.000000000000000000e+00
