# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.640545927171385893e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.180629016629101816e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.551988156188951418e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.034651895347690476e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.552634609064546534e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.105202928938794682e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.713631846977148099e-01,0.000000000000000000e+00
1.333333333333333037e+00,2.633333333333333446e-03,3.313298045873410147e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.220000000000000098e-02,3.693351381056541594e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.533333333333333465e-02,3.919255569273248918e-01,0.000000000000000000e+00
9.523809523809521060e-01,6.263333333333333253e-02,4.219149527692236945e-01,0.000000000000000000e+00
8.695652173913041016e-01,7.353333333333333943e-02,4.524646775656162023e-01,0.000000000000000000e+00
7.999999999999998224e-01,9.183333333333333626e-02,4.645038107141750694e-01,0.000000000000000000e+00
7.407407407407405886e-01,9.573333333333333695e-02,4.878675404469792198e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.180666666666666670e-01,5.028690836880231885e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.262333333333333363e-01,5.249326503176738878e-01,0.000000000000000000e+00
