# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.605452695128183602e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.223730682702036027e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.624054398438067121e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.026039679393867671e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.513678167661628438e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.064523756052000503e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.655062692280716896e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.066666666666666759e-03,3.290939393411658753e-01,0.000000000000000000e+00
1.176470588235293935e+00,1.766666666666666732e-02,3.721202927246462511e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.299999999999999656e-02,4.013808879610755720e-01,0.000000000000000000e+00
9.523809523809521060e-01,5.736666666666666997e-02,4.223171943184154675e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.156666666666666232e-02,4.517420791419841652e-01,0.000000000000000000e+00
7.999999999999998224e-01,8.970000000000000195e-02,4.706058715218811028e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.029999999999999943e-01,4.926394479089963863e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.202000000000000013e-01,5.052598231637976944e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.289333333333333442e-01,5.224246087900613622e-01,0.000000000000000000e+00
