# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.531666666666666843e-01,7.169258569410721371e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.750666666666666593e-01,7.214731686245726694e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.845000000000000084e-01,7.201359433295376755e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.924333333333333562e-01,7.200601000509724292e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.952666666666666551e-01,7.316691327193305394e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.099999999999999756e-01,7.261566507256952407e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.149333333333333207e-01,7.299468358392157130e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.262666666666666826e-01,7.119904735802141671e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.273333333333333428e-01,7.140419356774615478e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.361333333333333173e-01,7.120563194933472451e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.460999999999999965e-01,7.057662667030646375e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.488333333333333064e-01,7.042975213251071454e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.590666666666666784e-01,7.015350891363788532e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.562333333333333241e-01,7.061699671659316113e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.666333333333333444e-01,6.958974346916501075e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.640000000000000235e-01,7.038837076379821367e-01,0.000000000000000000e+00
