# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.261999999999999900e-01,6.876688256556523493e-01,0.000000000000000000e+00
1.500000000000000000e+01,3.315666666666666762e-01,6.980918768213477676e-01,0.000000000000000000e+00
1.000000000000000000e+01,3.443999999999999839e-01,7.004296813269279554e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.573000000000000065e-01,7.149808010203494435e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.959333333333333593e-01,7.160854578528139669e-01,0.000000000000000000e+00
5.000000000000000000e-01,4.320666666666666544e-01,7.010570785505872982e-01,0.000000000000000000e+00
1.000000000000000056e-01,5.223999999999999755e-01,6.341830051122201439e-01,0.000000000000000000e+00
5.000000000000000278e-02,5.539666666666667183e-01,5.744448607716826638e-01,0.000000000000000000e+00
