# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.557333333333333458e-01,7.168609235203803332e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.684666666666666646e-01,7.285587309501758702e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.875333333333333408e-01,7.210229570736943483e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.861333333333333284e-01,7.239928506690670451e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.099333333333333163e-01,7.163801935320729397e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.055333333333333568e-01,7.327022358330935736e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.180666666666666420e-01,7.160695821044679166e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.297000000000000264e-01,7.293430212265282764e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.336999999999999744e-01,7.045025694040981667e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.357666666666666910e-01,7.151192614953761906e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.393666666666666831e-01,7.074208284754180953e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.487333333333333174e-01,7.042961458641542327e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.566000000000000059e-01,7.093563934075713950e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.497666666666666480e-01,7.039324720465469643e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.601000000000000090e-01,7.035772486887935662e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.656666666666666732e-01,6.977595762848792793e-01,0.000000000000000000e+00
