# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.599420094785016930e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.165561057921233309e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.421714276592881632e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.017357151876140259e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.569857361611076696e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.128783616010964663e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.738580948641148871e-01,0.000000000000000000e+00
1.333333333333333037e+00,0.000000000000000000e+00,3.214963591226489004e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.079999999999999905e-02,3.749523261873327629e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.186666666666667008e-02,4.016374167838286380e-01,0.000000000000000000e+00
9.523809523809521060e-01,5.286666666666666597e-02,4.260318834457084702e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.150000000000000300e-02,4.476720021396862204e-01,0.000000000000000000e+00
7.999999999999998224e-01,9.046666666666666745e-02,4.740038858256408472e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.076333333333333309e-01,4.899687236057149176e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.170333333333333364e-01,5.075173862532788016e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.286666666666666792e-01,5.230769720018771940e-01,0.000000000000000000e+00
