# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.617000000000000215e-01,7.193749684171808489e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.793333333333333557e-01,7.039918626159161752e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.914333333333333553e-01,7.038492523301554948e-01,0.000000000000000000e+00
2.857142857142856762e+00,4.024333333333333096e-01,7.017219202252896748e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.051666666666666750e-01,7.068982152817444575e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.102333333333333387e-01,7.053490378417826001e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.250666666666666482e-01,7.006908559299381833e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.250666666666666482e-01,6.932155770294340380e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.375333333333333297e-01,6.852837604727766152e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.421666666666666523e-01,6.878174801671209648e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.501000000000000001e-01,6.803280528608347533e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.638999999999999790e-01,6.820871051912468230e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.566333333333333355e-01,6.821752781504217822e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.694666666666666432e-01,6.722416462578116869e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.689999999999999725e-01,6.740064263119569521e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.662333333333333329e-01,6.715607846665062608e-01,0.000000000000000000e+00
