# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.301333333333333342e-01,6.898501563825668592e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.629999999999999893e-01,7.065904230888271353e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.741333333333333178e-01,7.027766740216989660e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.755000000000000004e-01,6.942762930931793974e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.772333333333333094e-01,7.020290511799081035e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.791333333333333222e-01,7.039308801437547114e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.874333333333333518e-01,6.959367950675215964e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.933333333333333126e-01,6.996953460581989415e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.951999999999999957e-01,7.045739010378784251e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.049666666666666415e-01,6.871917881726056221e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.002666666666666595e-01,6.949967834119439303e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.048999999999999821e-01,6.907322073477386581e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.147666666666666724e-01,6.835521109424211872e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.148333333333333317e-01,6.806551168642990257e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.133333333333333304e-01,6.712849790361444802e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.137666666666666715e-01,6.800819290532256201e-01,0.000000000000000000e+00
