# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.398666666666666503e-01,6.815490225865374896e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.678666666666666751e-01,7.004457792987435205e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.709666666666666668e-01,7.081343497354883887e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.713000000000000189e-01,7.051647666313746177e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.725333333333333274e-01,7.097669164339537318e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.815666666666666651e-01,7.001140796993906568e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.802666666666666417e-01,6.984005479483512691e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.891666666666666607e-01,7.020247007356362756e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.963999999999999746e-01,6.973908635100392051e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.962999999999999856e-01,6.946770127518905324e-01,0.000000000000000000e+00
9.523809523809521060e-01,3.930000000000000160e-01,6.907334528172890398e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.142666666666666719e-01,6.836869309208634116e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.141333333333333533e-01,6.840977940057521023e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.126666666666666816e-01,6.921547858256384966e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.244333333333333291e-01,6.745506676430775839e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.254999999999999893e-01,6.742150282092080893e-01,0.000000000000000000e+00
