# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.599526938013893996e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.228224383551334273e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.617045035798513136e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.011742738145545023e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.561456086996908244e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.092028452750029355e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.673526413370913013e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.333333333333333134e-03,3.227197788399190359e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.136666666666666575e-02,3.692860059286194319e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.686666666666666758e-02,4.018331020377678975e-01,0.000000000000000000e+00
9.523809523809521060e-01,6.890000000000000291e-02,4.240161081132886589e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.466666666666666785e-02,4.497660845273861452e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.035999999999999976e-01,4.703866959025099770e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.224666666666666681e-01,4.915794478238613152e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.376000000000000001e-01,5.053771209736005465e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.356666666666666576e-01,5.262811822781907622e-01,0.000000000000000000e+00
