# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.599421518361180565e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.165573151106025412e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.421868534890031399e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.017267175398857831e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.569400901291667927e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.127428208415749200e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.732792456169117479e-01,0.000000000000000000e+00
1.333333333333333037e+00,0.000000000000000000e+00,3.196639322848209286e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.536666666666666584e-02,3.723648107129086671e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.866666666666666363e-02,4.003974747531146572e-01,0.000000000000000000e+00
9.523809523809521060e-01,6.083333333333333648e-02,4.235233633632569661e-01,0.000000000000000000e+00
8.695652173913041016e-01,9.433333333333333848e-02,4.462529076369984304e-01,0.000000000000000000e+00
7.999999999999998224e-01,9.963333333333333763e-02,4.724177542040866040e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.154333333333333322e-01,4.872786886210767610e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.290333333333333332e-01,5.039045343596036952e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.404333333333333267e-01,5.213710604913941449e-01,0.000000000000000000e+00
