# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.640551146202139467e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.180617060440777355e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.551830948716740544e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.034557537485342738e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.552227918354800729e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.103959276461619954e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.708018142251620297e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.899999999999999842e-03,3.292647072767080907e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.756666666666666640e-02,3.677017441840794709e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.986666666666666831e-02,3.909256897487221605e-01,0.000000000000000000e+00
9.523809523809521060e-01,7.090000000000000469e-02,4.201466798685135617e-01,0.000000000000000000e+00
8.695652173913041016e-01,7.960000000000000409e-02,4.502796481788024496e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.003666666666666735e-01,4.640669152990339330e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.046333333333333282e-01,4.855972517712860981e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.297000000000000097e-01,5.008825143458975893e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.404333333333333267e-01,5.216561923015096136e-01,0.000000000000000000e+00
