# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.285666666666666735e-01,6.741152837594606151e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.645999999999999797e-01,7.013991375370494108e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.719333333333333380e-01,6.980053781538524404e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.670666666666666522e-01,6.970905874581631023e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.760333333333333306e-01,6.963358145816666012e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.730333333333333279e-01,6.929564555993156239e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.827999999999999736e-01,6.934755305698768746e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.955666666666666775e-01,6.854567123316800403e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.945666666666666766e-01,6.989682058368469342e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.994333333333333069e-01,6.887663056051438470e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.062000000000000055e-01,6.906361298921401826e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.060333333333333572e-01,6.885916513362682068e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.158999999999999919e-01,6.891965543904529090e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.122999999999999998e-01,6.867981561444397309e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.228999999999999981e-01,6.784910064009040953e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.241666666666666918e-01,6.759580960553498441e-01,0.000000000000000000e+00
