# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.425666666666666860e-01,6.818555299123914004e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.615333333333333177e-01,7.019841130096265980e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.679666666666666641e-01,7.076109183505230327e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.734000000000000097e-01,6.968242559630910549e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.780999999999999917e-01,6.953032547503403826e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.781666666666666510e-01,6.990343514958827775e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.840333333333333377e-01,7.037825061632349000e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.905666666666666731e-01,6.999060235102687599e-01,0.000000000000000000e+00
1.176470588235293935e+00,3.950000000000000178e-01,6.884244828167689345e-01,0.000000000000000000e+00
1.052631578947368141e+00,3.995333333333333514e-01,6.817335681985291496e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.070333333333333581e-01,6.956311383932946013e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.094666666666666455e-01,6.908088572030325336e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.130333333333333079e-01,6.826201801158169324e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.190333333333333132e-01,6.918574794304844788e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.158333333333333326e-01,6.834364706951915336e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.202333333333333476e-01,6.807459172102034994e-01,0.000000000000000000e+00
