# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.382666666666666599e-01,6.807687911367260591e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.674999999999999933e-01,6.982464396128813533e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.741333333333333178e-01,7.028072938327873942e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.780333333333333323e-01,6.994267541649510367e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.801666666666666528e-01,7.019852632700512851e-01,0.000000000000000000e+00
1.818181818181817677e+00,3.805666666666666642e-01,6.935920791181541256e-01,0.000000000000000000e+00
1.538461538461538103e+00,3.839000000000000190e-01,6.905251918589211391e-01,0.000000000000000000e+00
1.333333333333333037e+00,3.927999999999999825e-01,6.829575543874303323e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.005000000000000226e-01,6.835390786626692750e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.017000000000000015e-01,6.948094152837308579e-01,0.000000000000000000e+00
9.523809523809521060e-01,3.995333333333333514e-01,6.897357810537065870e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.061333333333333462e-01,6.919919534317136023e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.089666666666666450e-01,6.931795380695793263e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.182333333333333458e-01,6.813593158317305942e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.178000000000000047e-01,6.838508862494762086e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.270666666666666500e-01,6.750182828839870197e-01,0.000000000000000000e+00
