# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.700666666666666549e-01,7.175916529945101097e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.857999999999999763e-01,7.145226126318708904e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.916999999999999926e-01,7.094747072273263067e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.929000000000000270e-01,7.038067381900386943e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.036666666666666736e-01,7.009105328018957470e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.173999999999999932e-01,6.973658565228099127e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.152666666666666728e-01,6.938701392466218865e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.227666666666666795e-01,6.886585609824544818e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.286666666666666403e-01,6.819300351129843341e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.380666666666666598e-01,6.770951268397354950e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.517999999999999794e-01,6.870792895338074802e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.556333333333333346e-01,6.753067915281496525e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.531666666666666621e-01,6.759568016997039575e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.605000000000000204e-01,6.754116380909543915e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.729999999999999760e-01,6.706268486024781206e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.652999999999999914e-01,6.731276479648379274e-01,0.000000000000000000e+00
